http://www.ted.com/talks/view/id/,43,http://www.ted.com/talks/view/id/43,Paul Bennett,Design is in the details,"Showing a series of inspiring, unusual and playful products, British branding and design guru Paul Bennett explains that design doesn't have to be about grand gestures, but can solve small, universal and overlooked problems.",TEDGlobal 2005,0:14:10,4/5/2007
http://www.ted.com/talks/view/id/,44,http://www.ted.com/talks/view/id/44,Nick Bostrom,Humanity's biggest problems aren't what you think they are,Oxford philosopher and transhumanist Nick Bostrom examines the future of humankind and asks whether we might alter the fundamental nature of humanity to solve our most intrinsic problems.,TEDGlobal 2005,0:16:52,4/5/2007
http://www.ted.com/talks/view/id/,45,http://www.ted.com/talks/view/id/45,Sirena Huang,Dazzling set by 11-year-old violinist,"Violinist Sirena Huang gives a technically brilliant and emotionally nuanced performance. In a charming interlude, the 11-year-old praises the timeless design of her instrument. ",TED2006,0:24:41,8/8/2006
http://www.ted.com/talks/view/id/,46,http://www.ted.com/talks/view/id/46,Jennifer Lin,Magical improv from 14-year-old pianist,"Pianist and composer Jennifer Lin gives a magical performance, talks about the process of creativity and improvises a moving solo piece based on a random sequence of notes.",TED2004,0:24:05,8/8/2006
http://www.ted.com/talks/view/id/,47,http://www.ted.com/talks/view/id/47,David Deutsch,What is our place in the cosmos?,"Legendary scientist David Deutsch puts theoretical physics on the back burner to discuss a more urgent matter: the survival of our species. The first step toward solving global warming, he says, is to admit that we have a problem.",TEDGlobal 2005,0:19:00,9/12/2006
http://www.ted.com/talks/view/id/,48,http://www.ted.com/talks/view/id/48,Saul Griffith,Hardware solutions to everyday problems,"Inventor and MacArthur fellow Saul Griffith shares some innovative ideas from his lab -- from ""smart rope"" to a house-sized kite for towing large loads.",TED2006,0:14:29,2/19/2007
http://www.ted.com/talks/view/id/,49,http://www.ted.com/talks/view/id/49,Joshua Prince-Ramus,Designing the Seattle Central Library,"Architect Joshua Prince-Ramus takes the audience on dazzling, dizzying virtual tours of three recent projects: the Central Library in Seattle, the Museum Plaza in Louisville and the Charles Wyly Theater in Dallas.",TED2006,0:19:58,7/10/2006
http://www.ted.com/talks/view/id/,50,http://www.ted.com/talks/view/id/50,Stefan Sagmeister,"Yes, design can make you happy",Graphic designer Stefan Sagmeister takes the audience on a whimsical journey through moments of his life that made him happy -- and notes how many of these moments have to do with good design.,TED2004,0:15:30,4/5/2007
http://www.ted.com/talks/view/id/,51,http://www.ted.com/talks/view/id/51,Amory Lovins,We must win the oil endgame,"In this energizing talk, Amory Lovins lays out his simple plan for weaning the US off oil and revitalizing the economy.",TED2005,0:19:44,12/11/2007
http://www.ted.com/talks/view/id/,53,http://www.ted.com/talks/view/id/53,Majora Carter,Greening the ghetto,"In an emotionally charged talk, MacArthur-winning activist Majora Carter details her fight for environmental justice in the South Bronx -- and shows how minority neighborhood suffer most from flawed urban policy.",TED2006,0:00:00,6/27/2006
